,Unnamed: 0,Data,PRECIP. TOTAL (mm),PRESSÃO ATM. (mB),PRESSÃO MAX. (mB),PRESSÃO MIN. (mB),RADIAÇÃO GLOBAL (KJ/m²),TEMP. AR (°C),TEMP. ORVALHO (°C),TEMP. MÁX. (°C),TEMP. MÍN. (°C),TEMP. ORVALHO MAX. (°C),TEMP. ORVALHO MIN. (°C),UMID. REL. MAX. (%),UMID. REL. MIN. (%),UMID. REL. AR (%),DIREÇÃO VENTO (°),RAJADA VENTO (m/s),VEL. VENTO (m/s)
2902,2902,2009-12-12,1.7666666666666666,949.8875,950.2916666666666,949.5333333333332,-3879.566666666667,21.558333333333334,20.041666666666668,21.96666666666667,21.27083333333333,20.341666666666665,19.77083333333333,92.20833333333331,89.29166666666667,91.125,303.2083333333333,6.983333333333333,3.3083333333333336
2903,2903,2009-12-13,0.2083333333333333,949.7916666666666,950.1041666666666,949.5708333333332,-2235.1041666666665,22.679166666666664,18.3125,23.1875,22.141666666666666,18.933333333333334,17.991666666666667,81.33333333333333,76.33333333333333,78.33333333333333,138.125,6.095833333333334,3.0
2904,2904,2009-12-14,0.0,949.7625,950.0,949.4458333333332,-2652.0583333333334,24.679166666666664,18.47083333333333,25.3125,23.9375,19.066666666666663,17.8875,73.70833333333333,67.04166666666667,70.29166666666667,147.75,4.358333333333333,2.4166666666666665
2905,2905,2009-12-15,0.1416666666666666,950.9208333333332,951.2375,950.6833333333334,-2758.0333333333333,25.704166666666666,20.525,26.64583333333333,24.8875,21.058333333333334,19.904166666666665,77.66666666666667,69.70833333333333,74.125,111.5,4.704166666666667,2.254166666666667
2906,2906,2009-12-16,0.2416666666666666,951.4791666666666,951.8958333333334,951.0666666666666,-2581.545833333333,24.0,20.625,24.695833333333336,23.3375,21.175,20.15,85.29166666666667,79.45833333333333,82.41666666666667,185.91666666666663,6.816666666666666,3.141666666666667
2907,2907,2009-12-17,0.0,951.5875,951.9458333333332,951.3666666666668,-3018.55,25.4125,18.779166666666665,26.0125,24.73333333333333,19.466666666666665,18.1375,73.58333333333333,66.16666666666667,69.41666666666667,216.70833333333331,6.1875,3.025
2908,2908,2009-12-18,0.0,952.3916666666668,952.6583333333332,952.0791666666668,-3322.054166666667,25.429166666666664,19.14583333333333,26.1125,24.816666666666663,19.7625,18.5875,72.91666666666667,65.83333333333333,69.41666666666667,165.08333333333334,5.1875,2.466666666666667
2909,2909,2009-12-19,0.0,953.325,953.6083333333332,953.0333333333332,-3604.0,24.65416666666667,20.22083333333333,25.3375,23.995833333333334,20.65,19.89583333333333,80.5,73.95833333333333,77.08333333333333,106.79166666666669,4.095833333333333,2.3125
2910,2910,2009-12-20,0.0,952.9791666666666,953.2708333333334,952.725,-3556.4666666666667,25.625,20.404166666666665,26.3125,24.8875,20.995833333333334,19.758333333333333,78.20833333333333,71.41666666666667,74.625,191.83333333333331,5.0875,2.283333333333333
2911,2911,2009-12-21,0.0166666666666666,953.3416666666668,953.6958333333332,953.0416666666666,-3697.5458333333336,24.89583333333333,21.40416666666667,25.441666666666663,24.4125,21.875,21.02083333333333,84.04166666666667,78.58333333333333,81.45833333333333,176.66666666666666,4.970833333333333,1.5083333333333335
2912,2912,2009-12-22,0.05,953.9166666666666,954.2166666666668,953.6041666666666,-3432.6375000000003,24.42083333333333,20.9125,25.175,23.808333333333334,21.47083333333333,20.4375,85.0,78.04166666666667,81.91666666666667,150.83333333333334,5.25,2.191666666666667
2913,2913,2009-12-23,0.0,953.0833333333334,953.3833333333332,952.9375,-2268.9500000000003,26.016666666666666,20.758333333333333,26.570833333333336,25.366666666666664,21.320833333333333,20.141666666666666,78.20833333333333,70.91666666666667,74.54166666666667,159.25,5.270833333333333,2.6
2914,2914,2009-12-24,0.0,952.0625,952.3541666666666,951.8666666666668,-3133.558333333333,25.933333333333334,20.675,26.60833333333333,25.33333333333333,21.22083333333333,20.3375,76.95833333333333,70.95833333333333,73.625,241.41666666666663,5.954166666666667,2.7625
2915,2915,2009-12-25,1.1916666666666669,950.8916666666668,951.2875,950.5916666666668,-3242.7833333333333,25.95,20.9,26.7875,25.258333333333336,21.40833333333333,20.4,77.66666666666667,70.79166666666667,74.54166666666667,212.20833333333331,6.341666666666666,3.1833333333333336
2916,2916,2009-12-26,0.0249999999999999,948.6458333333334,949.0041666666666,948.4375,-3213.525,24.9375,21.125,25.558333333333334,24.2875,21.570833333333336,20.7375,83.375,77.70833333333333,80.33333333333333,190.66666666666663,6.616666666666667,3.5125
2917,2917,2009-12-27,0.2166666666666666,947.2625,947.6166666666668,946.9791666666666,-3633.491666666667,25.054166666666664,22.025,25.6125,24.516666666666666,22.391666666666666,21.65833333333333,85.79166666666667,80.75,83.58333333333333,210.16666666666663,6.0,2.7583333333333333
2918,2918,2009-12-28,0.7833333333333333,946.45,946.8083333333334,946.1625,-2003.9083333333333,23.14583333333333,21.116666666666667,23.54583333333333,22.7125,21.48333333333333,20.8375,90.70833333333331,87.04166666666667,88.75,262.6666666666667,7.466666666666666,3.5625
2919,2919,2009-12-29,0.2416666666666666,946.9625,947.3041666666668,946.6125,-3461.520833333333,25.42083333333333,22.1375,25.89583333333333,25.016666666666666,22.479166666666668,21.870833333333334,84.91666666666667,80.54166666666667,82.70833333333333,305.2083333333333,7.516666666666667,3.6666666666666665
2920,2920,2009-12-30,0.0,948.45,948.775,948.1166666666668,-3497.7625000000003,25.6375,21.7625,26.1125,25.25,22.016666666666666,21.5,81.58333333333333,77.375,79.70833333333333,294.3333333333333,7.770833333333333,3.6875
2921,2921,2009-12-31,0.3416666666666666,948.35,948.6791666666668,948.1041666666666,-3685.1,23.258333333333336,21.704166666666666,23.79583333333333,22.941666666666663,21.95833333333333,21.479166666666668,92.29166666666669,88.45833333333333,90.875,293.875,7.05,3.083333333333333
2922,2922,2010-01-01,0.175,947.5708333333332,947.8625,947.2875,-3660.554166666667,23.97083333333333,21.95,24.375,23.579166666666666,22.241666666666664,21.754166666666663,90.875,86.91666666666667,88.875,238.25,4.716666666666667,2.1708333333333334
2923,2923,2010-01-02,0.8166666666666668,947.8583333333332,948.1791666666668,947.5875,-3964.2333333333336,24.875,22.370833333333334,25.370833333333334,24.09583333333333,22.7375,21.95833333333333,89.625,84.16666666666667,86.54166666666667,68.70833333333333,6.579166666666667,3.579166666666667
2924,2924,2010-01-03,0.2333333333333333,950.0083333333332,950.2791666666668,949.6958333333332,-3124.458333333333,25.129166666666663,21.504166666666663,25.73333333333333,24.5625,21.84166666666667,21.129166666666663,84.125,78.5,81.41666666666667,192.875,8.620833333333334,4.554166666666666
2925,2925,2010-01-04,0.0,952.1416666666668,952.4083333333332,951.8875,-2942.55,26.89583333333333,20.383333333333333,27.383333333333336,26.354166666666668,20.95,19.9375,72.83333333333333,67.29166666666667,69.875,255.66666666666663,5.879166666666666,3.358333333333333
2926,2926,2010-01-05,0.0,950.9541666666668,951.2666666666668,950.7625,-3061.504166666667,27.5,21.2625,28.266666666666666,26.79583333333333,21.89583333333333,20.766666666666666,74.5,66.375,70.45833333333333,171.33333333333334,4.770833333333333,2.475
2927,2927,2010-01-06,0.0,949.075,949.3541666666666,948.8291666666668,-3026.5625,27.866666666666664,21.429166666666664,28.54583333333333,27.1875,21.954166666666666,21.008333333333333,72.33333333333333,66.33333333333333,69.25,198.58333333333331,5.691666666666666,3.029166666666667
2928,2928,2010-01-07,0.6916666666666668,949.7,950.0208333333334,949.4125,-3184.566666666667,26.72083333333333,21.729166666666668,27.558333333333334,26.08333333333333,22.375,21.28333333333333,78.58333333333333,71.5,75.20833333333333,185.75,5.0375,2.4833333333333334
2929,2929,2010-01-08,0.3,949.6791666666668,949.9875,949.4208333333332,-3326.520833333333,25.17083333333333,21.633333333333336,25.8875,24.4375,22.141666666666666,21.075,85.54166666666667,78.125,81.79166666666667,109.95833333333331,4.275,2.0458333333333334
2930,2930,2010-01-09,0.1333333333333333,949.8125,950.1166666666668,949.575,-3487.0958333333333,24.79583333333333,21.7375,25.254166666666663,24.33333333333333,22.116666666666664,21.39583333333333,86.04166666666667,80.875,83.58333333333333,182.33333333333331,5.9750000000000005,3.0125
2931,2931,2010-01-10,0.4416666666666666,950.1541666666668,950.4541666666668,949.8375,-3661.1458333333335,23.15,21.204166666666666,23.575,22.775,21.54583333333333,20.95,91.0,87.58333333333333,89.16666666666667,271.5,7.758333333333333,3.7916666666666665
2932,2932,2010-01-11,0.8583333333333334,950.6875,951.0208333333334,950.4166666666666,-3600.8125,22.4375,21.120833333333334,22.870833333333334,22.133333333333336,21.4375,20.891666666666666,93.79166666666669,90.375,92.5,306.7916666666667,8.4375,4.195833333333334
2933,2933,2010-01-12,0.1083333333333333,950.025,950.275,949.7708333333334,-3424.870833333333,23.42083333333333,20.9,23.829166666666666,23.016666666666666,21.1875,20.6375,88.29166666666667,84.04166666666667,86.29166666666667,306.4583333333333,8.625,4.408333333333333
2934,2934,2010-01-13,-832.0250000000001,39.13333333333333,39.36666666666667,38.90416666666668,-4763.470833333334,-813.3583333333332,-814.3583333333335,-813.1958333333333,-813.5416666666666,-814.2166666666667,-814.5333333333333,-746.8333333333334,-748.125,-747.4166666666666,-577.8333333333334,-826.025,-829.6666666666666
2935,2935,2010-01-14,0.175,952.0166666666668,952.2625,951.75,-3008.9708333333333,22.9,20.85833333333333,23.275,22.454166666666666,21.154166666666665,20.541666666666668,90.91666666666669,87.375,88.95833333333333,233.70833333333331,4.441666666666666,2.0541666666666667
2936,2936,2010-01-15,1.9666666666666663,952.7,953.0125,952.4041666666668,-3333.304166666667,23.820833333333336,21.604166666666668,24.42083333333333,23.366666666666664,21.954166666666666,21.354166666666668,90.20833333333331,86.0,88.5,247.125,4.479166666666667,1.9791666666666667
2937,2937,2010-01-16,1.275,953.0125,953.2708333333334,952.7208333333332,-3356.3416666666667,24.041666666666668,21.72083333333333,24.53333333333333,23.370833333333334,22.1,21.22083333333333,89.83333333333333,85.08333333333333,87.45833333333333,141.75,6.683333333333334,3.283333333333333
2938,2938,2010-01-17,0.0,953.7583333333332,954.0333333333332,953.4958333333334,-3198.7375,25.541666666666668,21.633333333333336,26.133333333333336,24.854166666666668,22.054166666666664,21.291666666666668,82.83333333333333,77.0,79.75,181.5,5.608333333333333,3.079166666666667
2939,2939,2010-01-18,0.0,952.7583333333332,953.1041666666666,952.5208333333334,-3033.0916666666667,26.758333333333336,21.3875,27.2875,26.175,21.804166666666664,20.904166666666665,75.91666666666667,70.75,73.16666666666667,243.04166666666663,6.575,3.4458333333333333
2940,2940,2010-01-19,0.1166666666666666,950.8,951.1,950.5791666666668,-3686.133333333333,25.8375,21.3125,26.691666666666663,25.20833333333333,21.83333333333333,20.75,80.29166666666667,72.91666666666667,77.125,250.95833333333331,7.1375,3.3708333333333336
2941,2941,2010-01-20,0.9,950.3666666666668,950.6541666666668,950.0833333333334,-3600.7208333333333,24.179166666666664,20.92083333333333,24.73333333333333,23.666666666666668,21.175,20.5,84.58333333333333,79.25,82.5,304.7916666666667,7.229166666666667,3.329166666666667
2942,2942,2010-01-21,0.0,950.9041666666668,951.1875,950.6458333333334,-3028.6041666666665,24.0375,20.03333333333333,24.525,23.46666666666667,20.616666666666667,19.654166666666665,83.79166666666667,78.66666666666667,80.41666666666667,215.41666666666663,3.983333333333333,1.7166666666666668
2943,2943,2010-01-22,0.0,950.625,950.8833333333332,950.3916666666668,-3019.9833333333336,25.425,19.48333333333333,26.08333333333333,24.70833333333333,20.179166666666667,18.829166666666666,75.95833333333333,68.25,72.25,164.875,4.2625,2.083333333333333
2944,2944,2010-01-23,0.0,950.2125,950.5,950.0083333333332,-3022.0458333333336,26.058333333333334,19.7,26.6375,25.27916666666667,20.441666666666663,19.1,73.79166666666667,66.29166666666667,69.54166666666667,229.20833333333331,4.279166666666667,2.091666666666667
2945,2945,2010-01-24,0.1166666666666666,950.3,950.6458333333334,949.9375,-3235.179166666667,25.066666666666663,20.429166666666667,25.89583333333333,24.35,20.79583333333333,19.754166666666663,80.0,71.5,76.625,154.125,5.445833333333333,2.7458333333333336
2946,2946,2010-01-25,0.0,950.5416666666666,950.8375,950.3,-2933.7791666666667,25.78333333333333,20.075,26.304166666666664,25.1125,20.654166666666665,19.575,76.33333333333333,69.58333333333333,72.66666666666667,157.54166666666666,5.675,2.629166666666667
2947,2947,2010-01-26,0.1833333333333333,949.575,949.8666666666668,949.3333333333334,-3269.525,25.329166666666666,20.716666666666665,26.28333333333333,24.379166666666663,21.42083333333333,20.02083333333333,81.5,71.58333333333333,76.70833333333333,118.625,5.833333333333333,2.858333333333333
2948,2948,2010-01-27,0.0,948.7166666666668,949.0541666666668,948.4,-3410.058333333333,24.46666666666667,20.72083333333333,25.1625,23.89583333333333,21.279166666666665,20.370833333333334,83.25,77.25,80.20833333333333,149.08333333333334,4.65,2.3208333333333333
2949,2949,2010-01-28,0.0083333333333333,948.5458333333332,948.8791666666666,948.2625,-3329.6583333333333,24.391666666666666,20.9125,25.08333333333333,23.825,21.354166666666668,20.5,84.58333333333333,77.83333333333333,81.625,213.04166666666663,5.566666666666666,2.654166666666667
2950,2950,2010-01-29,0.1,948.3208333333332,948.5541666666668,948.0291666666668,-3190.8875000000003,25.116666666666664,21.375,25.725,24.42083333333333,21.829166666666666,20.85833333333333,84.375,77.25,80.83333333333333,238.08333333333331,5.245833333333334,2.7375000000000003
2951,2951,2010-01-30,0.0166666666666666,950.8833333333332,951.1375,950.5,-3885.0875,25.058333333333334,21.79583333333333,25.695833333333336,24.491666666666664,22.204166666666666,21.425,85.58333333333333,79.54166666666667,82.66666666666667,174.33333333333334,6.4,3.2583333333333333
2952,2952,2010-01-31,0.0583333333333333,953.2833333333332,953.5916666666668,953.0166666666668,-3160.866666666667,24.941666666666663,20.133333333333333,25.47083333333333,24.308333333333334,20.575,19.620833333333334,79.0,72.04166666666667,75.66666666666667,259.4166666666667,8.054166666666665,3.8791666666666655
2953,2953,2010-02-01,0.0,953.1791666666668,953.4541666666668,952.975,-3185.2666666666664,25.729166666666668,20.09583333333333,26.42083333333333,25.1125,20.64166666666667,19.64583333333333,75.95833333333333,69.5,72.875,167.375,5.791666666666667,3.0416666666666665
2954,2954,2010-02-02,0.0,952.2291666666666,952.5291666666668,952.075,-3045.695833333333,26.9,19.654166666666665,27.6,26.27916666666667,20.4375,18.9625,70.41666666666667,62.375,66.04166666666667,214.875,5.179166666666666,2.3833333333333333
2955,2955,2010-02-03,0.0,950.6416666666668,950.9,950.45,-3068.8125,28.575,19.804166666666667,29.166666666666668,27.9375,20.25,19.39583333333333,62.958333333333336,57.583333333333336,60.29166666666666,237.54166666666663,5.758333333333333,3.4
2956,2956,2010-02-04,0.0,950.6291666666666,950.875,950.3958333333334,-3167.0333333333333,28.529166666666665,21.075,29.120833333333334,27.941666666666663,21.525,20.616666666666667,67.625,62.333333333333336,65.25,202.58333333333331,5.7125,3.341666666666667
2957,2957,2010-02-05,0.0,950.9166666666666,951.2291666666666,950.65,-3001.708333333333,28.78333333333333,20.5375,29.48333333333333,27.975,21.195833333333333,20.1,67.45833333333333,60.16666666666666,63.375,176.08333333333334,5.616666666666667,2.9458333333333333
2958,2958,2010-02-06,0.1833333333333333,949.7916666666666,950.0666666666666,949.5708333333332,-3319.866666666667,26.925,20.975,27.7625,26.2,21.616666666666664,20.291666666666668,75.25,65.75,70.79166666666667,210.79166666666663,5.083333333333333,2.2416666666666667
2959,2959,2010-02-07,0.0416666666666666,950.55,950.8833333333332,950.2083333333334,-3455.8541666666665,25.758333333333336,22.104166666666668,26.4375,25.0125,22.508333333333336,21.683333333333334,84.04166666666667,77.66666666666667,80.79166666666667,203.875,5.316666666666666,2.470833333333333
2960,2960,2010-02-08,0.0,950.1125,950.4791666666666,949.8583333333332,-3204.691666666667,26.375,21.666666666666668,27.0875,25.77916666666667,22.0375,21.2625,79.25,74.0,76.625,264.2083333333333,5.366666666666667,2.4125
2961,2961,2010-02-09,0.95,947.3833333333332,947.775,947.0291666666668,-3592.2791666666667,24.21666666666667,20.741666666666667,24.8375,23.679166666666664,21.195833333333333,20.320833333333333,83.91666666666667,77.95833333333333,81.29166666666667,187.79166666666663,7.345833333333332,3.6833333333333336
2962,2962,2010-02-10,1.1,947.6833333333334,947.9791666666666,947.4458333333332,-3216.0750000000003,23.075,20.904166666666665,23.54583333333333,22.625,21.2125,20.5625,89.79166666666667,85.29166666666667,87.83333333333333,311.2083333333333,6.3625,2.9416666666666664
2963,2963,2010-02-11,0.4666666666666666,948.7208333333332,948.9916666666668,948.3625,-3590.691666666667,23.7375,21.425,24.241666666666664,23.2125,21.8375,21.1625,90.0,85.0,87.29166666666667,246.16666666666663,5.579166666666667,2.5625
2964,2964,2010-02-12,2.275,951.1083333333332,951.3791666666666,950.8041666666668,-3854.475,22.479166666666668,21.166666666666668,22.945833333333336,22.05,21.554166666666664,20.883333333333333,94.04166666666669,90.58333333333331,92.375,147.16666666666666,5.266666666666667,2.6083333333333334
2965,2965,2010-02-13,0.1749999999999999,951.6291666666666,951.9166666666666,951.275,-3455.0333333333333,23.429166666666664,20.570833333333333,24.10833333333333,22.8625,21.05,20.17083333333333,86.875,81.375,84.41666666666667,162.375,8.4125,3.9875
2966,2966,2010-02-14,0.4833333333333333,952.4416666666666,952.8125,952.1958333333332,-3440.3541666666665,23.433333333333334,20.17083333333333,24.070833333333336,22.729166666666668,20.5625,19.683333333333334,85.79166666666667,78.66666666666667,82.54166666666667,138.54166666666666,5.691666666666666,2.708333333333333
2967,2967,2010-02-15,0.175,951.0875,951.4291666666668,950.8333333333334,-3467.491666666667,24.0875,20.791666666666668,24.70833333333333,23.508333333333336,21.35,20.475,85.08333333333333,79.58333333333333,82.45833333333333,192.125,6.6875,3.3541666666666665
2968,2968,2010-02-16,1.883333333333333,950.9958333333334,951.2333333333332,950.6791666666668,-3626.3291666666655,23.8875,21.2875,24.575,23.304166666666664,21.75,20.925,88.04166666666667,83.20833333333333,85.875,218.5,7.095833333333334,3.3208333333333333
2969,2969,2010-02-17,0.2333333333333333,952.1541666666668,952.4375,951.9083333333332,-3742.9166666666665,23.366666666666664,21.0875,23.79583333333333,22.891666666666666,21.35833333333333,20.7875,89.91666666666667,85.125,87.41666666666667,213.08333333333331,4.166666666666667,1.8083333333333331
2970,2970,2010-02-18,0.0,952.1875,952.45,951.9,-3255.85,25.7375,21.60833333333333,26.254166666666663,25.04583333333333,22.1375,21.0875,82.75,76.70833333333333,79.58333333333333,108.29166666666669,4.458333333333333,2.441666666666667
2971,2971,2010-02-19,0.0083333333333333,952.8291666666668,953.1375,952.5833333333334,-3134.0791666666664,26.3125,21.22083333333333,26.9375,25.704166666666666,21.775,20.841666666666665,78.20833333333333,71.625,75.0,143.41666666666666,7.158333333333334,3.7291666666666665
2972,2972,2010-02-20,1.0333333333333334,953.1625,953.4333333333334,952.9375,-3237.1125,25.820833333333336,22.141666666666666,26.3625,25.27916666666667,22.570833333333336,21.60833333333333,83.79166666666667,77.375,80.83333333333333,185.375,6.808333333333334,3.2
2973,2973,2010-02-21,0.0,952.375,952.6625,952.1333333333332,-3206.35,25.875,21.525,26.616666666666664,25.141666666666666,22.054166666666664,20.941666666666663,81.70833333333333,73.95833333333333,78.08333333333333,187.875,4.891666666666667,2.0500000000000003
2974,2974,2010-02-22,0.0,951.2708333333334,951.5458333333332,951.0833333333334,-3094.679166666667,26.508333333333336,20.945833333333333,27.02083333333333,25.870833333333334,21.4,20.375,76.41666666666667,70.04166666666667,73.25,230.33333333333331,5.083333333333333,2.5416666666666665
2975,2975,2010-02-23,0.0,950.2875,950.5291666666668,950.0666666666666,-3181.0458333333336,26.745833333333334,21.1625,27.4,26.254166666666663,21.6125,20.716666666666665,74.75,69.5,72.625,176.5,5.279166666666667,2.970833333333333
2976,2976,2010-02-24,0.0083333333333333,951.4166666666666,951.65,951.175,-3779.745833333333,26.6375,21.78333333333333,27.22083333333333,25.9125,22.229166666666668,21.3625,79.25,72.41666666666667,75.58333333333333,249.25,4.5875,2.029166666666667
2977,2977,2010-02-25,0.4666666666666666,951.4875,951.875,951.1833333333334,-3752.1083333333336,25.6875,21.70833333333333,26.575,24.891666666666666,22.21666666666667,21.141666666666666,82.83333333333333,75.41666666666667,79.58333333333333,119.375,6.2625,3.233333333333333
2978,2978,2010-02-26,0.0,950.725,951.0416666666666,950.4291666666668,-3833.65,25.929166666666664,22.070833333333336,26.34166666666667,25.53333333333333,22.375,21.745833333333334,82.16666666666667,77.66666666666667,80.16666666666667,84.33333333333333,5.6375,2.65
2979,2979,2010-02-27,0.9083333333333332,950.9791666666666,951.2458333333334,950.725,-3624.4875,25.229166666666668,21.495833333333334,25.83333333333333,24.691666666666663,22.058333333333334,21.1125,83.79166666666667,77.0,80.58333333333333,99.20833333333331,5.720833333333334,2.475
2980,2980,2010-02-28,0.3,951.4291666666668,951.775,951.1458333333334,-3867.6083333333336,24.3,21.925,24.95,23.758333333333336,22.241666666666664,21.604166666666668,90.08333333333331,84.25,87.41666666666667,133.54166666666666,5.0125,2.1791666666666667
2981,2981,2010-03-01,0.0166666666666666,951.2166666666668,951.4458333333332,950.9958333333334,-4040.5166666666655,23.975,20.745833333333334,24.254166666666663,23.641666666666666,21.104166666666668,20.570833333333333,84.83333333333333,81.54166666666667,82.79166666666667,102.5,6.908333333333334,3.883333333333333
2982,2982,2010-03-02,0.0,950.9166666666666,951.1916666666666,950.7166666666668,-3248.25,24.9625,19.85833333333333,25.5,24.34583333333333,20.245833333333334,19.429166666666667,77.125,72.04166666666667,74.41666666666667,93.20833333333331,6.45,3.4958333333333336
2983,2983,2010-03-03,0.0,951.1875,951.4333333333334,950.925,-3530.0125000000003,26.09583333333333,20.383333333333333,26.6625,25.558333333333334,20.754166666666663,19.89583333333333,74.16666666666667,68.91666666666667,72.0,126.91666666666669,5.929166666666667,3.3125
2984,2984,2010-03-04,0.0,951.775,952.0541666666668,951.4958333333334,-3592.125,26.89583333333333,19.72083333333333,27.566666666666663,26.375,20.366666666666667,19.316666666666663,69.08333333333333,63.083333333333336,65.875,99.66666666666669,6.166666666666667,3.4291666666666667
2985,2985,2010-03-05,0.0,951.3208333333332,951.6541666666668,951.0666666666666,-3581.2375,26.675,19.254166666666663,27.34166666666667,25.9625,19.829166666666666,18.79583333333333,68.70833333333333,61.91666666666666,65.33333333333333,114.0,4.920833333333333,2.5500000000000003
2986,2986,2010-03-06,0.0,949.9291666666668,950.1625,949.7208333333332,-3541.9708333333333,27.266666666666666,18.241666666666667,28.02916666666667,26.53333333333333,19.191666666666663,17.5125,65.66666666666667,57.29166666666666,61.0,116.20833333333331,6.3500000000000005,3.4458333333333333
2987,2987,2010-03-07,0.0,949.8625,950.1125,949.6875,-3465.3625,25.65416666666667,12.245833333333332,26.4125,25.0625,13.204166666666666,11.583333333333334,48.04166666666666,41.583333333333336,44.708333333333336,113.625,6.9375,3.85
2988,2988,2010-03-08,0.0,948.8,949.0,948.6083333333332,-3476.6625,24.72083333333333,14.495833333333332,25.52083333333333,23.933333333333334,15.229166666666666,13.729166666666666,59.583333333333336,51.04166666666666,55.5,166.20833333333334,5.258333333333334,2.966666666666667
2989,2989,2010-03-09,0.0,950.4625,950.675,950.2333333333332,-3485.066666666667,25.03333333333333,15.9375,25.991666666666664,24.129166666666663,16.516666666666666,15.104166666666666,63.833333333333336,54.333333333333336,59.583333333333336,227.41666666666663,4.304166666666666,2.2666666666666666
2990,2990,2010-03-10,0.0,950.4875,950.7541666666666,950.2708333333334,-3623.0458333333336,25.979166666666668,18.67083333333333,26.679166666666664,25.15,19.195833333333333,18.129166666666663,70.0,62.458333333333336,66.08333333333333,184.08333333333331,4.2875000000000005,2.1416666666666666
2991,2991,2010-03-11,0.0,949.5333333333332,949.7458333333334,949.3,-3665.070833333333,26.85833333333333,20.004166666666663,27.65,26.15416666666667,20.679166666666667,19.3625,72.83333333333333,65.08333333333333,68.875,194.16666666666663,4.604166666666667,2.033333333333333
2992,2992,2010-03-12,0.0,949.9,950.175,949.7041666666668,-3665.429166666667,26.016666666666666,19.70833333333333,26.633333333333336,25.23333333333333,20.354166666666668,19.166666666666668,75.375,69.41666666666667,72.04166666666667,211.375,4.525,1.6458333333333333
2993,2993,2010-03-13,0.0,949.5583333333334,949.8458333333332,949.3208333333332,-3658.1375,26.7375,21.054166666666667,27.42083333333333,26.1,21.4875,20.604166666666668,75.5,69.54166666666667,72.5,273.875,5.791666666666667,2.9791666666666665
2994,2994,2010-03-14,0.0,950.3416666666668,950.6041666666666,950.0333333333332,-3777.304166666667,26.8875,20.9125,27.65,26.266666666666666,21.28333333333333,20.495833333333334,73.45833333333333,67.375,70.58333333333333,297.875,6.983333333333333,3.4375
2995,2995,2010-03-15,1.975,952.5083333333332,952.8416666666668,952.0416666666666,-4468.7375,23.175,20.883333333333333,23.52916666666667,22.879166666666663,21.120833333333334,20.683333333333334,88.625,85.66666666666667,87.20833333333333,224.29166666666663,5.133333333333334,2.3916666666666666
2996,2996,2010-03-16,0.025,954.3,954.5791666666668,953.975,-3371.1,24.370833333333334,20.679166666666667,25.28333333333333,23.5875,21.3375,20.025,84.875,76.75,81.0,129.25,5.058333333333334,2.5
2997,2997,2010-03-17,0.0166666666666666,953.5666666666666,953.8541666666666,953.425,-3705.525,24.65416666666667,20.054166666666667,25.275,24.0625,20.45416666666667,19.65,79.95833333333333,74.29166666666667,77.29166666666667,82.375,7.245833333333334,3.9583333333333335
2998,2998,2010-03-18,0.0,953.0125,953.2375,952.8208333333332,-3672.825,27.166666666666668,20.454166666666666,27.77083333333333,26.475,20.79583333333333,19.870833333333334,70.41666666666667,64.66666666666667,67.875,76.75,7.229166666666667,4.1000000000000005
2999,2999,2010-03-19,0.0,952.8083333333334,953.0833333333334,952.6,-3579.2666666666664,27.65,20.591666666666665,28.20833333333333,27.004166666666663,20.9875,20.14583333333333,70.45833333333333,64.70833333333333,67.5,131.875,5.645833333333333,3.2291666666666665
3000,3000,2010-03-20,0.0,952.1583333333332,952.4666666666668,951.9333333333334,-3667.4791666666665,27.066666666666663,21.5,27.78333333333333,26.42083333333333,21.954166666666666,21.02083333333333,75.79166666666667,69.125,72.83333333333333,192.70833333333331,4.954166666666667,2.5083333333333333
3001,3001,2010-03-21,0.0,949.0416666666666,949.4208333333332,948.8166666666666,-3826.4541666666655,25.891666666666666,21.75,26.741666666666664,25.254166666666663,22.2625,21.279166666666665,81.83333333333333,74.625,78.41666666666667,248.29166666666663,5.479166666666667,2.6
3002,3002,2010-03-22,0.0999999999999999,947.4958333333334,947.8083333333334,947.1541666666668,-3831.7958333333336,25.83333333333333,21.816666666666663,26.445833333333336,25.166666666666668,22.304166666666664,21.425,82.5,76.29166666666667,79.0,306.125,7.025,3.516666666666667
3003,3003,2010-03-23,0.2416666666666666,949.8833333333332,950.1833333333334,949.5375,-3810.633333333333,25.808333333333334,21.945833333333336,26.5,25.116666666666664,22.34583333333333,21.508333333333336,82.66666666666667,76.54166666666667,79.91666666666667,260.0,7.35,3.733333333333333
3004,3004,2010-03-24,0.3083333333333333,952.375,952.7083333333334,951.9833333333332,-3534.175,23.620833333333334,20.058333333333334,24.2625,23.21666666666667,20.491666666666667,19.679166666666667,83.875,78.875,81.66666666666667,189.33333333333331,5.8625,2.8541666666666665
3005,3005,2010-03-25,0.0166666666666666,951.8166666666666,952.0833333333334,951.6291666666666,-3726.133333333333,24.925,20.6875,25.60833333333333,24.229166666666668,21.2,20.120833333333334,82.20833333333333,75.16666666666667,79.04166666666667,126.08333333333331,5.183333333333334,2.6416666666666666
3006,3006,2010-03-26,0.2583333333333333,952.2541666666666,952.5958333333332,951.925,-4192.420833333334,23.8625,21.7625,24.354166666666668,23.495833333333334,22.041666666666668,21.45,90.20833333333331,85.29166666666667,88.25,178.375,4.158333333333333,1.6458333333333333
