,Data,Unnamed: 0,PRECIP. TOTAL (mm),PRESSÃO ATM. (mB),PRESSÃO MAX. (mB),PRESSÃO MIN. (mB),RADIAÇÃO GLOBAL (KJ/m²),TEMP. AR (°C),TEMP. ORVALHO (°C),TEMP. MÁX. (°C),TEMP. MÍN. (°C),TEMP. ORVALHO MAX. (°C),TEMP. ORVALHO MIN. (°C),UMID. REL. MAX. (%),UMID. REL. MIN. (%),UMID. REL. AR (%),DIREÇÃO VENTO (°),RAJADA VENTO (m/s),VEL. VENTO (m/s)
1757,2006-10-24,42179.5,0.0,952.3583333333332,952.6666666666666,952.1291666666666,-4036.4166666666665,24.383333333333336,12.041666666666666,24.8125,23.96666666666667,12.325000000000001,11.479166666666666,48.416666666666664,44.625,46.75,83.04166666666667,9.833333333333334,5.891666666666667
1758,2006-10-25,42203.5,0.1416666666666667,952.2458333333334,952.525,951.9666666666667,-3452.5833333333335,26.1375,18.7375,26.929166666666664,25.445833333333336,19.150000000000002,18.241666666666667,68.75,62.291666666666664,65.79166666666667,184.33333333333334,7.129166666666666,3.4583333333333335
1759,2006-10-26,42227.5,2.191666666666667,952.2958333333332,952.6875,952.0166666666668,-3558.316666666667,25.900000000000002,20.1125,26.729166666666668,25.016666666666666,20.55,19.591666666666665,76.33333333333333,68.66666666666667,72.5,216.125,6.491666666666667,3.0625
1760,2006-10-27,42251.5,0.0,949.4250000000001,949.7791666666667,949.2291666666666,-3464.1708333333336,26.804166666666664,19.787499999999998,27.400000000000002,26.058333333333334,20.425,19.208333333333332,72.625,65.375,68.54166666666667,200.58333333333334,5.854166666666667,2.841666666666667
1761,2006-10-28,42275.5,0.0,950.0208333333334,950.2708333333334,949.7291666666666,-3466.6041666666665,28.25,19.875,28.84166666666667,27.641666666666666,20.287499999999998,19.383333333333333,64.375,58.666666666666664,61.583333333333336,278.2083333333333,5.454166666666667,2.8166666666666664
1762,2006-10-29,42299.5,0.06666666666666667,948.6541666666667,949.0916666666667,948.3416666666667,-3504.804166666667,28.104166666666668,19.675,29.025000000000002,27.1375,20.479166666666668,19.045833333333334,66.875,57.833333333333336,62.125,198.125,6.908333333333334,3.3041666666666667
1763,2006-10-30,42323.5,0.0,947.2666666666668,947.5791666666668,946.975,-3734.1541666666667,27.141666666666666,19.404166666666665,27.7625,26.429166666666664,20.108333333333334,18.608333333333334,68.625,60.291666666666664,64.375,174.16666666666666,5.375,2.8833333333333333
1764,2006-10-31,42347.5,0.075,947.2416666666667,947.5875,946.9458333333333,-3317.2999999999997,26.045833333333334,20.1125,27.0,25.412499999999998,20.675,19.691666666666666,74.58333333333333,66.70833333333333,71.08333333333333,264.5416666666667,5.5874999999999995,2.5124999999999997
1765,2006-11-01,42371.5,0.7166666666666667,948.0916666666667,948.4833333333332,947.6416666666668,-3854.1458333333335,24.09166666666667,19.716666666666665,24.59166666666667,23.52916666666667,20.116666666666667,19.179166666666667,79.95833333333333,74.70833333333333,77.54166666666667,173.20833333333334,7.875,4.2
1766,2006-11-02,42395.5,0.06666666666666667,949.0333333333333,949.4125,948.6583333333333,-3544.6666666666665,25.09583333333333,20.058333333333334,25.695833333333336,24.525000000000002,20.474999999999998,19.579166666666666,78.08333333333333,72.0,75.33333333333333,225.83333333333334,5.825,2.766666666666667
1767,2006-11-03,42419.5,0.3333333333333333,949.7458333333334,950.0958333333333,949.4375,-3625.4874999999997,25.833333333333332,21.162499999999998,26.458333333333332,25.15833333333333,21.6125,20.745833333333334,80.25,73.66666666666667,76.91666666666667,253.70833333333334,5.9375,2.6333333333333333
1768,2006-11-04,42443.5,0.008333333333333333,949.2208333333333,949.6166666666667,948.9499999999999,-3729.179166666667,25.287499999999998,20.716666666666665,26.170833333333334,24.71666666666667,21.275000000000002,20.179166666666667,79.70833333333333,72.70833333333333,76.875,168.20833333333334,7.625,3.995833333333333
1769,2006-11-05,42467.5,-833.2166666666667,36.04166666666664,36.41666666666668,35.812499999999964,-3877.1041666666665,-809.5458333333332,-814.2125,-809.15,-810.125,-813.8833333333333,-814.6208333333334,-762.1666666666666,-767.4583333333334,-765.125,-618.75,-828.4541666666668,-830.8083333333333
1770,2006-11-06,42491.5,0.075,947.5958333333333,947.975,947.1708333333332,-3388.370833333333,25.945833333333336,20.591666666666665,26.766666666666666,25.1875,21.2,20.229166666666668,77.375,69.45833333333333,73.04166666666667,249.79166666666666,5.754166666666666,2.908333333333333
1771,2006-11-07,42515.5,0.9916666666666667,950.1,950.375,949.7458333333334,-3990.6375000000003,23.191666666666666,20.191666666666666,23.804166666666664,22.729166666666668,20.6875,19.8,86.5,80.70833333333333,83.91666666666667,143.08333333333334,7.129166666666666,3.5375
1772,2006-11-08,42539.5,0.0,949.5708333333333,949.8208333333333,949.3708333333334,-3605.441666666667,24.537499999999998,18.991666666666667,25.058333333333334,23.974999999999998,19.45,18.570833333333333,74.41666666666667,69.70833333333333,72.08333333333333,83.95833333333333,7.891666666666667,4.7749999999999995
1773,2006-11-09,42563.5,0.4583333333333333,949.5833333333334,949.8625000000001,949.2708333333334,-4113.970833333334,22.075,18.083333333333332,22.695833333333336,21.5125,18.650000000000002,17.6875,81.83333333333333,75.75,78.45833333333333,71.75,6.325,3.5083333333333333
1774,2006-11-10,42587.5,0.17500000000000002,952.1708333333332,952.4625,951.8416666666667,-3239.866666666667,20.545833333333334,14.533333333333333,21.20416666666667,19.845833333333335,15.033333333333333,14.070833333333333,74.625,67.45833333333333,71.08333333333333,118.54166666666667,9.091666666666667,5.370833333333334
1775,2006-11-11,42611.5,-416.625,496.6166666666666,496.78749999999997,496.4291666666666,-3453.008333333333,-396.7,-406.42083333333335,-395.8541666666667,-397.625,-405.62083333333334,-407.0916666666667,-360.4166666666667,-367.7083333333333,-364.25,-327.0,-410.72499999999997,-413.2583333333334
1776,2006-11-12,42635.5,0.0,954.2624999999999,954.4916666666667,954.0041666666666,-3336.8458333333333,22.599999999999998,8.5625,23.34583333333333,21.90833333333333,9.404166666666667,7.916666666666667,44.916666666666664,39.75,41.958333333333336,58.791666666666664,8.358333333333333,5.075
1777,2006-11-13,42659.5,0.0,954.6583333333333,954.9583333333334,954.4083333333333,-3367.1625,23.3,10.65,24.004166666666666,22.516666666666666,11.295833333333334,9.987499999999999,49.541666666666664,43.458333333333336,46.541666666666664,52.166666666666664,9.4625,5.458333333333333
1778,2006-11-14,42683.5,-416.625,496.1666666666667,496.4916666666666,496.02916666666664,-3449.3541666666665,-393.2916666666667,-405.38750000000005,-392.4541666666667,-394.18333333333334,-404.6625000000001,-406.05416666666673,-367.3333333333333,-374.5,-371.0,-335.75,-409.15000000000003,-412.1333333333334
1779,2006-11-15,42707.5,0.0,950.2541666666666,950.5124999999999,950.0749999999999,-2956.741666666667,26.354166666666668,11.704166666666666,27.066666666666666,25.679166666666664,12.4125,11.012500000000001,44.416666666666664,39.083333333333336,41.833333333333336,146.45833333333334,7.929166666666667,4.55
1780,2006-11-16,42731.5,0.0,950.2125,950.4583333333334,949.9333333333334,-3011.2166666666667,27.504166666666666,16.995833333333334,28.2375,26.72083333333333,17.599999999999998,16.166666666666668,57.416666666666664,50.333333333333336,54.25,236.25,6.370833333333334,3.670833333333333
1781,2006-11-17,42755.5,0.0,951.2416666666667,951.4875000000001,951.0375,-3028.125,28.537499999999998,16.908333333333335,29.120833333333334,27.775000000000002,17.529166666666665,16.537499999999998,55.208333333333336,49.541666666666664,51.666666666666664,275.5416666666667,7.5125,3.8666666666666667
1782,2006-11-18,42779.5,-833.25,38.31666666666672,38.54583333333333,38.10833333333331,-3010.6625,-806.3375,-818.5416666666666,-805.6541666666666,-807.0916666666666,-817.9375,-818.9875000000001,-787.5,-793.375,-790.75,-578.0833333333334,-827.7416666666667,-830.3958333333334
1783,2006-11-19,42803.5,0.041666666666666664,951.2541666666666,951.5500000000001,950.9083333333333,-3641.7291666666665,27.9875,18.1875,29.041666666666668,27.291666666666668,18.783333333333335,17.545833333333334,59.291666666666664,52.083333333333336,56.458333333333336,281.0416666666667,6.341666666666666,3.204166666666667
1784,2006-11-20,42827.5,0.0,952.5916666666667,952.8833333333333,952.3874999999999,-3506.8458333333333,23.208333333333332,18.879166666666666,23.729166666666668,22.695833333333336,19.166666666666668,18.55,79.79166666666667,74.75,77.45833333333333,192.79166666666666,4.8875,2.3125
1785,2006-11-21,42851.5,-416.625,495.875,496.1375,495.6583333333333,-2966.5208333333335,-392.0083333333334,-399.92916666666673,-391.25,-392.92499999999995,-399.4083333333333,-400.5333333333333,-352.0416666666667,-359.5,-356.1666666666667,-180.79166666666666,-412.68333333333334,-415.1458333333333
1786,2006-11-22,42875.5,0.03333333333333333,950.9625,951.2541666666666,950.7624999999999,-3185.7708333333335,26.9375,18.204166666666666,27.991666666666664,25.916666666666668,18.754166666666666,17.433333333333334,65.625,55.791666666666664,61.375,136.75,4.625,2.4166666666666665
1787,2006-11-23,42899.5,1.375,949.5,949.8375,949.2125,-3456.5166666666664,24.983333333333334,19.5,25.895833333333332,24.208333333333332,19.966666666666665,18.9875,76.91666666666667,68.33333333333333,73.375,175.125,6.454166666666667,2.8333333333333335
1788,2006-11-24,42923.5,0.4166666666666667,949.9041666666667,950.3125,949.4666666666667,-3354.1375000000003,24.383333333333336,19.1875,25.125,23.6375,19.633333333333333,18.825,78.75,71.125,74.79166666666667,165.04166666666666,6.7749999999999995,3.516666666666667
1789,2006-11-25,42947.5,-416.625,494.25,494.5916666666667,493.9583333333333,-3459.2666666666664,-392.97499999999997,-398.2875000000001,-392.55,-393.65000000000003,-397.87916666666666,-398.67083333333335,-343.625,-349.7083333333333,-347.4166666666667,-281.625,-411.4375,-414.00416666666666
1790,2006-11-26,42971.5,-416.625,493.27500000000003,493.5958333333333,493.0625,-2994.383333333333,-390.875,-397.6333333333334,-390.19583333333327,-391.54583333333335,-396.9958333333334,-398.2,-348.25,-355.6666666666667,-351.8333333333333,-204.29166666666666,-411.98333333333335,-414.3500000000001
1791,2006-11-27,42995.5,1.3666666666666665,947.7375000000001,948.1583333333333,947.375,-3563.620833333333,25.25,20.4875,26.229166666666668,24.40416666666667,20.929166666666667,20.133333333333333,79.45833333333333,72.0,75.95833333333333,182.29166666666666,6.166666666666667,2.8249999999999997
1792,2006-11-28,43019.5,2.558333333333333,947.5500000000001,947.8833333333333,947.3208333333333,-3929.8291666666664,21.7,20.025000000000002,22.025000000000002,21.45,20.245833333333334,19.808333333333334,91.5,88.625,90.375,260.875,5.183333333333334,2.379166666666667
1793,2006-11-29,43043.5,0.05833333333333333,948.8708333333334,949.1166666666667,948.5749999999999,-3476.8958333333335,23.129166666666666,20.395833333333332,23.537499999999998,22.520833333333332,20.675,20.054166666666667,88.25,83.70833333333333,85.70833333333333,245.08333333333334,3.345833333333333,1.3166666666666667
1794,2006-11-30,43067.5,0.0,949.5541666666667,949.8291666666668,949.2916666666666,-3081.3333333333335,26.4375,19.337500000000002,27.03333333333333,25.712500000000002,19.962500000000002,18.854166666666668,72.375,66.58333333333333,68.83333333333333,170.20833333333334,4.179166666666666,2.004166666666667
1795,2006-12-01,43091.5,0.016666666666666666,948.9416666666666,949.2541666666666,948.6541666666667,-2629.954166666667,27.570833333333336,19.462500000000002,28.291666666666668,27.004166666666666,20.008333333333333,18.875,65.83333333333333,58.958333333333336,62.916666666666664,59.75,9.674999999999999,5.483333333333333
1796,2006-12-02,43115.5,0.0,948.8666666666667,949.225,948.5666666666666,-3071.4666666666667,28.2625,18.1875,28.979166666666668,27.670833333333334,18.783333333333335,17.629166666666666,58.333333333333336,53.041666666666664,55.666666666666664,68.54166666666667,8.637500000000001,4.891666666666667
1797,2006-12-03,43139.5,0.049999999999999996,948.6625,948.9250000000001,948.375,-3708.8416666666667,26.15833333333333,20.220833333333335,26.820833333333336,25.587500000000002,20.575,19.7375,73.29166666666667,66.91666666666667,70.79166666666667,199.83333333333334,6.0,3.0666666666666664
1798,2006-12-04,43163.5,0.775,949.9708333333333,950.2333333333332,949.7083333333334,-3909.2833333333333,23.391666666666666,21.537499999999998,23.84583333333333,23.104166666666668,21.8125,21.275000000000002,90.58333333333333,87.08333333333333,89.29166666666667,256.5833333333333,4.120833333333334,1.7208333333333332
1799,2006-12-05,43187.5,-416.4166666666667,495.1458333333333,495.4791666666667,494.8458333333333,-3517.1625,-394.4791666666667,-396.7583333333334,-393.9666666666667,-394.8958333333333,-396.4083333333333,-397.05833333333334,-331.3333333333333,-336.0,-333.375,-122.25,-410.7291666666667,-413.79583333333335
1800,2006-12-06,43211.5,0.041666666666666664,951.3041666666667,951.6374999999999,950.9916666666667,-3351.320833333333,23.266666666666666,19.8625,23.787499999999998,22.7375,20.208333333333332,19.533333333333335,84.0,78.95833333333333,81.54166666666667,293.8333333333333,6.979166666666667,3.525
1801,2006-12-07,43235.5,0.0,949.0958333333333,949.4958333333334,948.8166666666666,-3337.2000000000003,24.09166666666667,20.579166666666666,24.625,23.583333333333332,20.841666666666665,20.25,83.58333333333333,78.79166666666667,81.54166666666667,292.0833333333333,6.366666666666667,3.0833333333333335
1802,2006-12-08,43259.5,0.5833333333333334,947.8791666666666,948.1666666666666,947.5666666666666,-4160.270833333333,23.358333333333334,21.037499999999998,23.77916666666667,22.945833333333336,21.308333333333334,20.8,88.75,84.79166666666667,87.08333333333333,314.2916666666667,6.8500000000000005,3.3125
1803,2006-12-09,43283.5,1.05,948.8458333333333,949.1125000000001,948.6833333333334,-2724.2791666666667,22.795833333333334,20.9,23.258333333333336,22.275000000000002,21.154166666666665,20.529166666666665,91.375,86.875,89.375,256.1666666666667,5.983333333333333,2.6958333333333333
1804,2006-12-10,43307.5,0.016666666666666666,949.5166666666668,949.8125,949.1875,-2672.1541666666667,24.287499999999998,20.616666666666667,24.775000000000002,23.729166666666668,21.170833333333334,20.208333333333332,84.625,79.75,81.91666666666667,229.25,3.975,1.6916666666666667
1805,2006-12-11,43331.5,0.0,949.6958333333333,949.9875000000001,949.3791666666666,-3181.8916666666664,26.041666666666668,20.604166666666668,26.9375,25.2625,21.166666666666668,19.979166666666668,77.79166666666667,69.33333333333333,73.91666666666667,133.5,3.9916666666666667,1.6125
1806,2006-12-12,43355.5,0.0,950.0375,950.3458333333333,949.8333333333334,-2795.25,27.008333333333336,19.6875,27.5,26.316666666666666,20.333333333333332,19.1875,69.875,63.666666666666664,66.125,84.25,5.979166666666667,3.045833333333333
1807,2006-12-13,43379.5,0.0,949.3541666666666,949.6916666666666,949.0791666666668,-3261.2374999999997,27.09166666666667,19.837500000000002,27.920833333333334,26.479166666666668,20.287499999999998,19.320833333333333,68.0,61.875,65.29166666666667,135.91666666666666,5.979166666666667,3.1916666666666664
1808,2006-12-14,43403.5,0.03333333333333333,948.8000000000001,949.0333333333333,948.5458333333332,-2879.9208333333336,25.962500000000002,21.59583333333333,26.858333333333334,25.09583333333333,22.008333333333336,20.983333333333334,80.70833333333333,72.83333333333333,77.375,204.75,4.9750000000000005,2.379166666666667
1809,2006-12-15,43427.5,0.43333333333333335,950.7916666666666,951.0916666666667,950.4583333333334,-2909.3875000000003,25.641666666666666,22.041666666666668,26.1875,25.229166666666668,22.433333333333334,21.6375,83.0,77.75,80.95833333333333,251.54166666666666,6.033333333333334,2.6041666666666665
1810,2006-12-16,43451.5,0.024999999999999998,950.5791666666668,950.9041666666667,950.3125,-3224.2666666666664,26.241666666666664,22.129166666666666,26.84166666666667,25.65833333333333,22.5625,21.695833333333336,82.04166666666667,75.95833333333333,79.20833333333333,271.4166666666667,4.7124999999999995,2.1083333333333334
1811,2006-12-17,43475.5,0.008333333333333333,950.3166666666666,950.6291666666666,950.0749999999999,-2685.633333333333,26.954166666666666,21.995833333333334,27.508333333333336,26.375,22.479166666666668,21.625,78.54166666666667,72.75,75.58333333333333,298.75,5.933333333333334,2.891666666666667
1812,2006-12-18,43499.5,0.0,949.9958333333334,950.3625000000001,949.6708333333332,-3197.7666666666664,26.5125,21.704166666666666,27.258333333333336,25.90833333333333,22.045833333333334,21.366666666666664,78.20833333333333,72.08333333333333,75.375,291.0833333333333,5.945833333333333,2.920833333333333
1813,2006-12-19,43523.5,0.05833333333333334,949.8541666666666,950.2666666666668,949.5041666666666,-3253.7916666666665,26.099999999999998,22.15416666666667,26.78333333333333,25.620833333333334,22.579166666666666,21.804166666666664,82.375,76.125,79.375,283.4166666666667,6.891666666666667,3.1666666666666665
1814,2006-12-20,43547.5,-416.60833333333335,493.48333333333335,493.79583333333335,493.19166666666666,-3259.5625,-391.23333333333335,-396.22083333333336,-390.7,-391.8166666666666,-395.83750000000003,-396.6333333333334,-342.5833333333333,-348.25,-345.5,-123.75,-408.2791666666667,-412.60833333333335
1815,2006-12-21,43571.5,0.13333333333333333,951.6875,951.9125,951.3291666666668,-3444.9041666666667,25.6875,21.2375,26.34583333333333,25.1875,21.575,20.95,79.41666666666667,73.41666666666667,76.83333333333333,302.9583333333333,7.195833333333333,3.4875000000000003
1816,2006-12-22,43595.5,0.14166666666666666,953.3458333333333,953.6583333333333,953.0666666666666,-3521.0833333333335,24.2625,21.34583333333333,24.829166666666666,23.758333333333336,21.758333333333336,20.945833333333333,86.625,81.25,84.16666666666667,163.16666666666666,4.920833333333333,2.316666666666667
1817,2006-12-23,43619.5,0.03333333333333333,952.6916666666666,952.9875000000001,952.4625,-3534.5458333333336,24.545833333333334,20.291666666666668,25.145833333333332,24.037499999999998,20.829166666666666,19.841666666666665,80.95833333333333,74.33333333333333,77.75,222.16666666666666,5.791666666666667,2.670833333333333
1818,2006-12-24,43643.5,0.0,951.1208333333334,951.3874999999999,950.9166666666666,-3280.6625,26.070833333333336,20.341666666666665,26.491666666666664,25.45,20.775000000000002,19.966666666666665,75.66666666666667,70.54166666666667,72.54166666666667,285.8333333333333,6.3625,3.0500000000000003
1819,2006-12-25,43667.5,0.0,950.9958333333334,951.2875,950.7624999999999,-3046.991666666667,26.97083333333333,19.729166666666668,27.679166666666664,26.4375,20.129166666666666,19.45,68.625,63.375,66.16666666666667,248.125,7.7749999999999995,4.091666666666667
1820,2006-12-26,43691.5,0.8416666666666668,951.7083333333334,952.0666666666666,951.3458333333333,-3542.1124999999997,25.45,19.754166666666666,26.383333333333336,24.879166666666666,20.108333333333334,19.420833333333334,73.75,67.58333333333333,71.45833333333333,248.20833333333334,6.179166666666667,2.9250000000000003
1821,2006-12-27,43715.5,0.0,952.5833333333334,952.8125,952.3083333333334,-3310.75,25.075,20.066666666666666,25.587500000000002,24.3625,20.5125,19.441666666666666,78.41666666666667,71.79166666666667,74.83333333333333,185.91666666666666,4.795833333333333,2.558333333333333
1822,2006-12-28,43739.5,1.2333333333333332,953.9583333333334,954.3125,953.5916666666667,-3675.7374999999997,23.8625,20.0,24.65416666666667,23.241666666666664,20.483333333333334,19.520833333333332,82.95833333333333,76.04166666666667,80.125,190.95833333333334,5.383333333333333,2.029166666666667
1823,2006-12-29,43763.5,0.40833333333333327,954.3583333333332,954.7208333333333,954.0708333333333,-3710.133333333333,23.0125,20.004166666666666,23.53333333333333,22.3,20.42083333333333,19.329166666666666,87.16666666666667,80.08333333333333,83.70833333333333,108.375,4.2,1.7291666666666667
1824,2006-12-30,43787.5,0.525,953.0625,953.3958333333334,952.7958333333332,-3468.558333333333,23.920833333333334,19.641666666666666,24.629166666666666,23.379166666666666,20.166666666666668,19.091666666666665,80.29166666666667,73.91666666666667,77.66666666666667,134.5,5.858333333333333,2.725
1825,2006-12-31,43811.5,0.6166666666666667,952.3458333333333,952.6583333333333,952.0416666666666,-3665.3416666666667,24.191666666666666,20.633333333333333,24.820833333333336,23.537499999999998,21.125,20.158333333333335,84.79166666666667,78.875,82.0,146.16666666666666,5.125,2.525
1826,2007-01-01,43835.5,0.325,950.7458333333334,951.1416666666668,950.4875000000001,-3481.945833333333,22.804166666666664,20.2625,23.320833333333336,22.3625,20.604166666666668,19.8125,88.20833333333333,83.04166666666667,86.0,215.66666666666666,5.1125,2.2333333333333334
1827,2007-01-02,43859.5,1.4833333333333332,951.1875,951.4416666666666,950.9083333333333,-3696.7833333333333,22.59166666666667,20.5125,23.02916666666667,22.212500000000002,20.808333333333334,20.245833333333334,89.54166666666667,86.125,88.125,295.7916666666667,7.2,3.4791666666666665
1828,2007-01-03,43883.5,0.16666666666666666,951.6958333333333,952.0375,951.4166666666666,-3347.929166666667,24.412499999999998,20.633333333333333,24.945833333333336,23.758333333333336,20.983333333333334,20.329166666666666,83.54166666666667,77.83333333333333,80.25,291.0833333333333,8.116666666666667,3.8874999999999997
1829,2007-01-04,43907.5,2.0833333333333335,949.4708333333333,949.8708333333334,949.275,-3765.4,23.516666666666666,21.2,23.879166666666666,23.1375,21.454166666666666,20.933333333333334,88.58333333333333,85.45833333333333,86.95833333333333,306.4166666666667,7.6499999999999995,3.9625
1830,2007-01-05,43931.5,1.5250000000000001,947.4208333333332,947.6999999999999,947.1958333333333,-3361.2000000000003,23.120833333333334,21.304166666666667,23.587500000000002,22.587500000000002,21.6375,21.0,91.66666666666667,88.0,89.91666666666667,284.9166666666667,8.533333333333333,3.8083333333333336
1831,2007-01-06,43955.5,0.041666666666666664,947.725,948.0166666666668,947.4333333333334,-3598.0208333333335,24.125,21.820833333333336,24.458333333333332,23.766666666666666,22.150000000000002,21.575,89.5,85.91666666666667,87.45833333333333,260.6666666666667,5.608333333333333,2.779166666666667
1832,2007-01-07,43979.5,0.8166666666666668,949.6625,949.9208333333332,949.3249999999999,-3721.15,24.575,22.458333333333332,24.95,24.21666666666667,22.78333333333333,22.212500000000002,90.08333333333333,86.54166666666667,88.33333333333333,280.4166666666667,4.8500000000000005,2.3125
1833,2007-01-08,44003.5,0.0,950.8874999999999,951.1833333333334,950.5833333333334,-3468.633333333333,25.020833333333332,21.72083333333333,25.425,24.5625,22.041666666666668,21.45,84.83333333333333,80.375,82.45833333333333,289.0416666666667,5.395833333333333,2.566666666666667
1834,2007-01-09,44027.5,0.9833333333333334,951.35,951.6374999999999,951.1083333333332,-3321.7916666666665,25.079166666666666,21.875,25.662499999999998,24.45,22.275000000000002,21.46666666666667,85.83333333333333,79.91666666666667,83.08333333333333,266.4166666666667,5.733333333333333,2.704166666666666
1835,2007-01-10,44051.5,0.008333333333333333,951.1083333333332,951.4499999999999,950.8666666666667,-3328.525,25.625,21.59583333333333,26.212500000000002,25.104166666666668,22.05,21.241666666666667,82.08333333333333,76.20833333333333,79.08333333333333,277.5416666666667,5.283333333333333,2.283333333333333
1836,2007-01-11,44075.5,0.0,950.7375000000001,951.025,950.4375,-3120.7333333333336,26.454166666666666,21.641666666666666,26.983333333333334,25.912499999999998,22.008333333333336,21.245833333333334,78.625,72.91666666666667,75.875,269.7083333333333,6.229166666666667,3.1166666666666667
1837,2007-01-12,44099.5,0.10833333333333334,949.2875,949.65,949.0541666666667,-3483.616666666667,25.491666666666664,21.875,26.179166666666664,24.8625,22.2375,21.504166666666666,83.83333333333333,77.66666666666667,80.91666666666667,276.4166666666667,5.5125,2.275
1838,2007-01-13,44123.5,0.08333333333333333,946.1041666666666,946.4,945.875,-3444.5416666666665,24.941666666666666,22.075,25.495833333333334,24.34583333333333,22.445833333333336,21.758333333333336,87.20833333333333,81.83333333333333,84.58333333333333,227.79166666666666,6.333333333333333,2.9416666666666664
1839,2007-01-14,44147.5,0.4166666666666667,946.4791666666666,946.7333333333332,946.2125,-3444.3875000000003,24.520833333333332,21.787499999999998,25.1875,24.0,22.266666666666666,21.59166666666667,88.16666666666667,82.58333333333333,85.29166666666667,260.2083333333333,4.508333333333334,1.8666666666666665
1840,2007-01-15,44171.5,0.17500000000000002,948.5375,948.7916666666666,948.2208333333333,-3447.8375,24.454166666666666,21.525000000000002,24.849999999999998,23.891666666666666,21.858333333333334,21.004166666666666,87.20833333333333,81.5,84.33333333333333,204.75,5.054166666666666,2.529166666666667
1841,2007-01-16,44195.5,0.225,950.0041666666666,950.2583333333333,949.7333333333332,-3604.8958333333335,24.741666666666664,21.53333333333333,25.170833333333334,24.420833333333334,21.84166666666667,21.3,84.83333333333333,80.29166666666667,82.58333333333333,181.20833333333334,6.933333333333334,3.408333333333333
1842,2007-01-17,44219.5,0.34166666666666673,949.6083333333332,949.9208333333332,949.3208333333333,-3436.1041666666665,24.308333333333334,21.179166666666667,24.729166666666668,23.808333333333334,21.6125,20.920833333333334,85.875,81.75,83.33333333333333,319.125,7.8625,4.016666666666667
1843,2007-01-18,44243.5,0.06666666666666667,950.6666666666666,950.9208333333332,950.3791666666666,-3429.9625,25.583333333333332,21.816666666666666,26.191666666666666,25.025000000000002,22.266666666666666,21.383333333333336,83.5,76.83333333333333,80.25,281.875,5.816666666666666,2.7875
1844,2007-01-19,44267.5,0.0,950.2833333333333,950.65,950.0375,-3098.879166666667,26.695833333333336,21.204166666666666,27.287499999999998,26.116666666666664,21.645833333333332,20.883333333333333,75.66666666666667,70.20833333333333,72.66666666666667,279.1666666666667,6.55,3.170833333333333
1845,2007-01-20,44291.5,2.558333333333333,952.5333333333333,952.7833333333333,952.0833333333334,-3972.4041666666667,22.77916666666667,20.42083333333333,23.47083333333333,22.34166666666667,20.908333333333335,20.095833333333335,88.5,84.54166666666667,86.875,186.375,6.625,3.5666666666666664
1846,2007-01-21,44315.5,0.008333333333333333,953.4875000000001,953.7833333333333,953.2541666666666,-2884.5208333333335,24.245833333333334,20.191666666666666,24.72083333333333,23.6875,20.5,19.758333333333333,82.04166666666667,76.04166666666667,79.29166666666667,160.58333333333334,5.470833333333334,2.8708333333333336
1847,2007-01-22,44339.5,0.6833333333333332,951.8666666666667,952.2125,951.6750000000001,-3256.775,25.266666666666666,21.058333333333334,26.195833333333336,24.27916666666667,21.77916666666667,20.5625,83.25,74.45833333333333,78.33333333333333,130.25,4.5249999999999995,2.2875
1848,2007-01-23,44363.5,0.0,950.1291666666666,950.4166666666666,949.8625000000001,-3219.241666666667,24.929166666666664,20.5375,25.5625,24.25,20.974999999999998,20.0625,81.0,74.54166666666667,77.875,162.91666666666666,6.395833333333333,3.108333333333333
1849,2007-01-24,44387.5,0.0,950.3166666666666,950.625,950.0916666666667,-3087.225,25.645833333333332,20.866666666666667,26.170833333333334,25.09583333333333,21.291666666666668,20.3875,79.625,73.29166666666667,76.70833333333333,172.29166666666666,4.916666666666667,2.3249999999999997
1850,2007-01-25,44411.5,0.4083333333333334,950.2041666666668,950.5416666666666,949.9291666666667,-3594.8916666666664,24.3,21.5625,24.891666666666666,23.724999999999998,21.979166666666668,21.220833333333335,87.625,82.25,85.0,143.125,4.595833333333333,2.3041666666666667
1851,2007-01-26,44435.5,1.1166666666666665,950.8249999999999,951.0708333333333,950.5458333333332,-3576.0,23.258333333333336,21.183333333333334,23.833333333333332,22.854166666666668,21.516666666666666,20.929166666666667,90.16666666666667,85.875,88.54166666666667,264.2083333333333,4.95,2.245833333333333
1852,2007-01-27,44459.5,0.6166666666666667,951.0791666666668,951.3458333333333,950.8375,-3323.9249999999997,24.645833333333332,21.870833333333334,25.204166666666666,24.116666666666664,22.224999999999998,21.625,87.54166666666667,82.375,84.83333333333333,307.7916666666667,6.241666666666667,2.9583333333333335
1853,2007-01-28,44483.5,1.5416666666666667,950.1,950.4083333333333,949.8625000000001,-3610.7125,23.78333333333333,21.679166666666664,24.504166666666666,23.133333333333336,22.108333333333334,21.354166666666668,91.16666666666667,85.125,88.375,280.0,6.2124999999999995,2.7125
1854,2007-01-29,44507.5,0.48333333333333334,949.5875,949.8874999999999,949.3541666666666,-3742.7708333333335,23.254166666666666,21.754166666666666,23.666666666666668,22.870833333333334,22.054166666666664,21.462500000000002,92.58333333333333,89.54166666666667,91.33333333333333,268.625,6.479166666666667,3.095833333333333
